"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ISL","Iceland","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,3.825046,,
"ISL","Iceland","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,6.089643,,
"ISL","Iceland","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,5.092101,,
"ISL","Iceland","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,0.5050197,,
"ISL","Iceland","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,2.839568,,
"ISL","Iceland","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,1.320784,,
"ISL","Iceland","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,-2.419804,,
"ISL","Iceland","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,2.487947,,
"ISL","Iceland","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,3.799317,,
"ISL","Iceland","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2020","2020","PC","Percentage","0","Units",,,4.910431,,
"ISL","Iceland","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2021","2021","PC","Percentage","0","Units",,,3.512412,,
"JPN","Japan","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2002","2002","PC","Percentage","0","Units",,,-1.113653,,
"JPN","Japan","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2003","2003","PC","Percentage","0","Units",,,-0.1537469,,
"JPN","Japan","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2004","2004","PC","Percentage","0","Units",,,1.13007,,
"JPN","Japan","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,-1.323987,,
"JPN","Japan","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,0.6088203,,
"JPN","Japan","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,0.3475918,,
"JPN","Japan","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,2.970513,,
"JPN","Japan","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,0.07722782,,
"JPN","Japan","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,-0.3172785,,
"JPN","Japan","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,-0.4270121,,
"JPN","Japan","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,0.2071347,,
"JPN","Japan","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,-0.1826552,,
"JPN","Japan","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,4.281237,,
"JPN","Japan","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,3.573937,,
"JPN","Japan","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,2.059431,,
"JPN","Japan","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,0.7034651,,
"JPN","Japan","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,1.621537,,
"JPN","Japan","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,0.2044026,,
"JPN","Japan","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2020","2020","PC","Percentage","0","Units",,,1.200525,,
"DEU","Germany","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2002","2002","PC","Percentage","0","Units",,,0.8453085,,
"DEU","Germany","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2003","2003","PC","Percentage","0","Units",,,-0.1490174,,
"DEU","Germany","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2004","2004","PC","Percentage","0","Units",,,-0.3357896,,
"DEU","Germany","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,0.05615349,,
"DEU","Germany","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,2.029745,,
"DEU","Germany","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,3.79538,,
"DEU","Germany","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,6.076665,,
"DEU","Germany","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,-1.307244,,
"DEU","Germany","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,1.248629,,
"DEU","Germany","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,2.758104,,
"DEU","Germany","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,3.405774,,
"DEU","Germany","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,3.858218,,
"DEU","Germany","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,1.034431,,
"DEU","Germany","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.5961033,,
"DEU","Germany","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,0.8083333,,
"DEU","Germany","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,2.761015,,
"DEU","Germany","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,2.284611,,
"DEU","Germany","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,1.203303,,
"DEU","Germany","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2020","2020","PC","Percentage","0","Units",,,2.253653,,
"DEU","Germany","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2021","2021","PC","Percentage","0","Units",,,3.161575,,
"POL","Poland","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2002","2002","PC","Percentage","0","Units",,,-0.6583334,,
"POL","Poland","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2003","2003","PC","Percentage","0","Units",,,-0.9416667,,
"POL","Poland","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2004","2004","PC","Percentage","0","Units",,,6.325,,
"POL","Poland","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,2.166667,,
"POL","Poland","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,0.625,,
"POL","Poland","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,4.833333,,
"POL","Poland","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,6.116667,,
"POL","Poland","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,4.058333,,
"POL","Poland","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,2.725,,
"POL","Poland","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,5.441667,,
"POL","Poland","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,4.341667,,
"POL","Poland","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,2.016667,,
